set_id,session_id,exercise_name,exercise_category,set_number,reps,weight_lb,distance_yards,duration_seconds,jump_count,perceived_difficulty_1_10,notes
53507,9689,Bulgarian Split Squat,lower_strength,2,8.0,135.1,,,,7,
53508,9689,Bulgarian Split Squat,lower_strength,3,8.0,143.4,,,,8,
53509,9689,Seated Calf Raise,lower_strength,1,10.0,164.2,,,,7,
53510,9689,Seated Calf Raise,lower_strength,2,10.0,102.2,,,,9,
53511,9689,Seated Calf Raise,lower_strength,3,10.0,118.3,,,,8,
53512,9690,Approach Jumps,plyometric,1,4.0,,,,4.0,9,
53513,9690,Approach Jumps,plyometric,2,4.0,,,,4.0,6,
53514,9690,Approach Jumps,plyometric,3,4.0,,,,4.0,8,
53515,9690,Approach Jumps,plyometric,4,4.0,,,,4.0,6,
53516,9690,Depth Jumps,plyometric,1,5.0,,,,5.0,8,
53517,9690,Depth Jumps,plyometric,2,5.0,,,,5.0,7,
53518,9690,Depth Jumps,plyometric,3,5.0,,,,5.0,8,
53519,9691,Hitting Lines,volleyball,1,30.0,,,1800.0,,10,
53520,9691,Gameplay,volleyball,1,60.0,,,3600.0,,7,
53521,9692,Backward Treadmill Walk,recovery,1,,,,10.0,,5,
53522,9692,Spanish Squat Iso Hold,isometric,1,,,,30.0,,2,
53523,9692,Spanish Squat Iso Hold,isometric,2,,,,30.0,,2,
53524,9692,Spanish Squat Iso Hold,isometric,3,,,,30.0,,3,
53525,9692,Calf Iso Hold,isometric,1,,,,30.0,,3,
53526,9692,Calf Iso Hold,isometric,2,,,,30.0,,4,
53527,9692,Calf Iso Hold,isometric,3,,,,30.0,,4,
53528,9693,Back Squat,lower_strength,1,6.0,230.0,,,,6,
53529,9693,Back Squat,lower_strength,2,6.0,149.6,,,,6,
53530,9693,Back Squat,lower_strength,3,6.0,210.7,,,,8,
53531,9693,Trap Bar Deadlift,lower_strength,1,5.0,172.1,,,,7,
53532,9693,Trap Bar Deadlift,lower_strength,2,5.0,128.1,,,,6,
53533,9693,Trap Bar Deadlift,lower_strength,3,5.0,151.1,,,,10,
53534,9693,Romanian Deadlift,lower_strength,1,8.0,243.1,,,,7,
53535,9693,Romanian Deadlift,lower_strength,2,8.0,174.0,,,,5,
53536,9693,Romanian Deadlift,lower_strength,3,8.0,112.3,,,,9,
53537,9693,Seated Calf Raise,lower_strength,1,10.0,158.4,,,,8,
53538,9693,Seated Calf Raise,lower_strength,2,10.0,193.4,,,,7,
53539,9693,Seated Calf Raise,lower_strength,3,10.0,245.0,,,,7,
53540,9694,Hitting Lines,volleyball,1,30.0,,,1800.0,,6,
53541,9694,Serve Receive,volleyball,1,20.0,,,1200.0,,6,
53542,9694,Gameplay,volleyball,1,60.0,,,3600.0,,4,
53543,9696,Back Squat,lower_strength,1,6.0,149.4,,,,4,
53544,9696,Back Squat,lower_strength,2,6.0,172.8,,,,4,
53545,9696,Back Squat,lower_strength,3,6.0,170.8,,,,4,
53546,9696,Trap Bar Deadlift,lower_strength,1,5.0,162.9,,,,6,
53547,9696,Trap Bar Deadlift,lower_strength,2,5.0,137.0,,,,5,
53548,9696,Trap Bar Deadlift,lower_strength,3,5.0,158.9,,,,5,
53549,9696,Romanian Deadlift,lower_strength,1,8.0,175.3,,,,5,
53550,9696,Romanian Deadlift,lower_strength,2,8.0,151.5,,,,5,
53551,9696,Romanian Deadlift,lower_strength,3,8.0,168.2,,,,7,
53552,9696,Seated Calf Raise,lower_strength,1,10.0,114.0,,,,6,
53553,9696,Seated Calf Raise,lower_strength,2,10.0,236.5,,,,6,
53554,9696,Seated Calf Raise,lower_strength,3,10.0,96.7,,,,6,
53555,9697,Pogos,plyometric,1,20.0,,,,20.0,7,
53556,9697,Pogos,plyometric,2,20.0,,,,20.0,6,
53557,9697,Pogos,plyometric,3,20.0,,,,20.0,6,
53558,9698,Serve Receive,volleyball,1,20.0,,,1200.0,,9,
53559,9698,Gameplay,volleyball,1,60.0,,,3600.0,,6,
53560,9699,Spanish Squat Iso Hold,isometric,1,,,,30.0,,1,
53561,9699,Spanish Squat Iso Hold,isometric,2,,,,30.0,,4,
53562,9699,Spanish Squat Iso Hold,isometric,3,,,,30.0,,4,
53563,9699,Calf Iso Hold,isometric,1,,,,30.0,,2,
53564,9699,Calf Iso Hold,isometric,2,,,,30.0,,3,
53565,9699,Calf Iso Hold,isometric,3,,,,30.0,,3,
53566,9700,Back Squat,lower_strength,1,6.0,196.8,,,,6,
53567,9700,Back Squat,lower_strength,2,6.0,147.9,,,,8,
53568,9700,Back Squat,lower_strength,3,6.0,162.6,,,,7,
53569,9700,Trap Bar Deadlift,lower_strength,1,5.0,119.2,,,,8,
53570,9700,Trap Bar Deadlift,lower_strength,2,5.0,111.1,,,,9,
53571,9700,Trap Bar Deadlift,lower_strength,3,5.0,123.8,,,,8,
53572,9700,Romanian Deadlift,lower_strength,1,8.0,147.1,,,,6,
53573,9700,Romanian Deadlift,lower_strength,2,8.0,135.3,,,,7,
53574,9700,Romanian Deadlift,lower_strength,3,8.0,94.9,,,,8,
53575,9700,Bulgarian Split Squat,lower_strength,1,8.0,160.9,,,,7,
53576,9700,Bulgarian Split Squat,lower_strength,2,8.0,115.8,,,,6,
53577,9700,Bulgarian Split Squat,lower_strength,3,8.0,131.5,,,,8,
53578,9700,Seated Calf Raise,lower_strength,1,10.0,124.6,,,,8,
53579,9700,Seated Calf Raise,lower_strength,2,10.0,208.9,,,,6,
53580,9700,Seated Calf Raise,lower_strength,3,10.0,142.9,,,,7,
53581,9701,Spanish Squat Iso Hold,isometric,1,,,,30.0,,2,
53582,9701,Spanish Squat Iso Hold,isometric,2,,,,30.0,,2,
53583,9701,Spanish Squat Iso Hold,isometric,3,,,,30.0,,2,
53584,9701,Calf Iso Hold,isometric,1,,,,30.0,,3,
53585,9701,Calf Iso Hold,isometric,2,,,,30.0,,4,
53586,9701,Calf Iso Hold,isometric,3,,,,30.0,,3,
53587,9702,Back Squat,lower_strength,1,6.0,150.6,,,,7,
53588,9702,Back Squat,lower_strength,2,6.0,179.0,,,,8,
53589,9702,Back Squat,lower_strength,3,6.0,157.6,,,,6,
53590,9702,Trap Bar Deadlift,lower_strength,1,5.0,107.5,,,,7,
53591,9702,Trap Bar Deadlift,lower_strength,2,5.0,144.2,,,,7,
53592,9702,Trap Bar Deadlift,lower_strength,3,5.0,183.9,,,,9,
53593,9702,Romanian Deadlift,lower_strength,1,8.0,161.5,,,,6,
53594,9702,Romanian Deadlift,lower_strength,2,8.0,200.2,,,,6,
53595,9702,Romanian Deadlift,lower_strength,3,8.0,151.2,,,,5,
53596,9702,Bulgarian Split Squat,lower_strength,1,8.0,194.9,,,,7,
53597,9702,Bulgarian Split Squat,lower_strength,2,8.0,155.0,,,,5,
53598,9702,Bulgarian Split Squat,lower_strength,3,8.0,198.4,,,,8,
53599,9702,Seated Calf Raise,lower_strength,1,10.0,111.6,,,,8,
53600,9702,Seated Calf Raise,lower_strength,2,10.0,118.2,,,,7,
53601,9702,Seated Calf Raise,lower_strength,3,10.0,163.4,,,,8,
53602,9703,Hitting Lines,volleyball,1,30.0,,,1800.0,,6,
53603,9703,Serve Receive,volleyball,1,20.0,,,1200.0,,7,
53604,9703,Gameplay,volleyball,1,60.0,,,3600.0,,7,
53605,9705,Back Squat,lower_strength,1,6.0,158.2,,,,5,
53606,9705,Back Squat,lower_strength,2,6.0,175.8,,,,7,
53607,9705,Back Squat,lower_strength,3,6.0,88.3,,,,7,
53608,9705,Trap Bar Deadlift,lower_strength,1,5.0,102.6,,,,8,
53609,9705,Trap Bar Deadlift,lower_strength,2,5.0,113.8,,,,7,
53610,9705,Trap Bar Deadlift,lower_strength,3,5.0,168.8,,,,8,
53611,9705,Romanian Deadlift,lower_strength,1,8.0,131.2,,,,5,
53612,9705,Romanian Deadlift,lower_strength,2,8.0,201.3,,,,7,
53613,9705,Romanian Deadlift,lower_strength,3,8.0,167.2,,,,6,
53614,9705,Bulgarian Split Squat,lower_strength,1,8.0,170.4,,,,8,
53615,9705,Bulgarian Split Squat,lower_strength,2,8.0,157.5,,,,7,
53616,9705,Bulgarian Split Squat,lower_strength,3,8.0,179.0,,,,9,
53617,9705,Seated Calf Raise,lower_strength,1,10.0,148.6,,,,6,
53618,9705,Seated Calf Raise,lower_strength,2,10.0,144.3,,,,8,
53619,9705,Seated Calf Raise,lower_strength,3,10.0,173.2,,,,7,
53620,9706,Approach Jumps,plyometric,1,4.0,,,,4.0,9,
53621,9706,Approach Jumps,plyometric,2,4.0,,,,4.0,9,
53622,9706,Approach Jumps,plyometric,3,4.0,,,,4.0,10,
53623,9706,Approach Jumps,plyometric,4,4.0,,,,4.0,9,
53624,9706,Pogos,plyometric,1,20.0,,,,20.0,9,
53625,9706,Pogos,plyometric,2,20.0,,,,20.0,9,
53626,9706,Pogos,plyometric,3,20.0,,,,20.0,7,
53627,9706,Depth Jumps,plyometric,1,5.0,,,,5.0,7,
53628,9706,Depth Jumps,plyometric,2,5.0,,,,5.0,8,
53629,9706,Depth Jumps,plyometric,3,5.0,,,,5.0,9,
53630,9707,Hitting Lines,volleyball,1,30.0,,,1800.0,,8,
53631,9707,Serve Receive,volleyball,1,20.0,,,1200.0,,8,
53632,9707,Gameplay,volleyball,1,60.0,,,3600.0,,10,
53633,9708,Backward Treadmill Walk,recovery,1,,,,10.0,,1,
53634,9708,Spanish Squat Iso Hold,isometric,1,,,,30.0,,1,
53635,9708,Spanish Squat Iso Hold,isometric,2,,,,30.0,,3,
53636,9708,Spanish Squat Iso Hold,isometric,3,,,,30.0,,2,
53637,9708,Calf Iso Hold,isometric,1,,,,30.0,,1,
53638,9708,Calf Iso Hold,isometric,2,,,,30.0,,1,
53639,9708,Calf Iso Hold,isometric,3,,,,30.0,,2,
53640,9709,Back Squat,lower_strength,1,6.0,243.3,,,,7,
53641,9709,Back Squat,lower_strength,2,6.0,158.8,,,,8,
53642,9709,Back Squat,lower_strength,3,6.0,116.3,,,,8,
53643,9709,Trap Bar Deadlift,lower_strength,1,5.0,157.7,,,,8,
53644,9709,Trap Bar Deadlift,lower_strength,2,5.0,131.4,,,,8,
53645,9709,Trap Bar Deadlift,lower_strength,3,5.0,120.9,,,,8,
53646,9709,Romanian Deadlift,lower_strength,1,8.0,167.0,,,,6,
53647,9709,Romanian Deadlift,lower_strength,2,8.0,75.4,,,,8,
53648,9709,Romanian Deadlift,lower_strength,3,8.0,86.1,,,,5,
53649,9709,Bulgarian Split Squat,lower_strength,1,8.0,181.1,,,,8,
53650,9709,Bulgarian Split Squat,lower_strength,2,8.0,81.2,,,,8,
53651,9709,Bulgarian Split Squat,lower_strength,3,8.0,189.9,,,,6,
53652,9709,Seated Calf Raise,lower_strength,1,10.0,131.0,,,,7,
53653,9709,Seated Calf Raise,lower_strength,2,10.0,183.2,,,,8,
53654,9709,Seated Calf Raise,lower_strength,3,10.0,172.3,,,,6,
53655,9710,Hitting Lines,volleyball,1,30.0,,,1800.0,,7,
53656,9710,Serve Receive,volleyball,1,20.0,,,1200.0,,8,
53657,9710,Gameplay,volleyball,1,60.0,,,3600.0,,6,
53658,9713,Approach Jumps,plyometric,1,4.0,,,,4.0,8,
53659,9713,Approach Jumps,plyometric,2,4.0,,,,4.0,7,
53660,9713,Approach Jumps,plyometric,3,4.0,,,,4.0,7,
53661,9713,Approach Jumps,plyometric,4,4.0,,,,4.0,5,
53662,9713,Pogos,plyometric,1,20.0,,,,20.0,6,
53663,9713,Pogos,plyometric,2,20.0,,,,20.0,7,
53664,9713,Pogos,plyometric,3,20.0,,,,20.0,7,
53665,9713,Seated Box Jumps,plyometric,1,5.0,,,,5.0,8,
53666,9713,Seated Box Jumps,plyometric,2,5.0,,,,5.0,7,
53667,9713,Seated Box Jumps,plyometric,3,5.0,,,,5.0,7,
53668,9714,Hitting Lines,volleyball,1,30.0,,,1800.0,,3,
53669,9714,Gameplay,volleyball,1,60.0,,,3600.0,,6,
53670,9715,Backward Treadmill Walk,recovery,1,,,,10.0,,2,
53671,9715,Spanish Squat Iso Hold,isometric,1,,,,30.0,,3,
53672,9715,Spanish Squat Iso Hold,isometric,2,,,,30.0,,4,
53673,9715,Spanish Squat Iso Hold,isometric,3,,,,30.0,,5,
53674,9715,Calf Iso Hold,isometric,1,,,,30.0,,4,
53675,9715,Calf Iso Hold,isometric,2,,,,30.0,,6,
53676,9715,Calf Iso Hold,isometric,3,,,,30.0,,4,
53677,9716,Back Squat,lower_strength,1,6.0,194.8,,,,8,
53678,9716,Back Squat,lower_strength,2,6.0,189.1,,,,6,
53679,9716,Back Squat,lower_strength,3,6.0,96.8,,,,6,
53680,9716,Romanian Deadlift,lower_strength,1,8.0,133.1,,,,5,
53681,9716,Romanian Deadlift,lower_strength,2,8.0,81.4,,,,8,
53682,9716,Romanian Deadlift,lower_strength,3,8.0,123.2,,,,7,
53683,9716,Bulgarian Split Squat,lower_strength,1,8.0,123.9,,,,5,
53684,9716,Bulgarian Split Squat,lower_strength,2,8.0,122.9,,,,5,
53685,9716,Bulgarian Split Squat,lower_strength,3,8.0,161.8,,,,5,
53686,9716,Seated Calf Raise,lower_strength,1,10.0,137.8,,,,7,
53687,9716,Seated Calf Raise,lower_strength,2,10.0,115.3,,,,6,
53688,9716,Seated Calf Raise,lower_strength,3,10.0,133.1,,,,5,
53689,9717,Serve Receive,volleyball,1,20.0,,,1200.0,,6,
53690,9717,Gameplay,volleyball,1,60.0,,,3600.0,,10,
53691,9719,Back Squat,lower_strength,1,6.0,183.7,,,,7,
53692,9719,Back Squat,lower_strength,2,6.0,233.9,,,,7,
53693,9719,Back Squat,lower_strength,3,6.0,206.4,,,,6,
53694,9719,Trap Bar Deadlift,lower_strength,1,5.0,129.7,,,,6,
53695,9719,Trap Bar Deadlift,lower_strength,2,5.0,72.7,,,,4,
53696,9719,Trap Bar Deadlift,lower_strength,3,5.0,129.9,,,,7,
53697,9719,Romanian Deadlift,lower_strength,1,8.0,143.1,,,,6,
53698,9719,Romanian Deadlift,lower_strength,2,8.0,197.4,,,,9,
53699,9719,Romanian Deadlift,lower_strength,3,8.0,259.1,,,,7,
53700,9719,Bulgarian Split Squat,lower_strength,1,8.0,207.8,,,,9,
53701,9719,Bulgarian Split Squat,lower_strength,2,8.0,192.0,,,,6,
53702,9719,Bulgarian Split Squat,lower_strength,3,8.0,93.5,,,,6,
53703,9719,Seated Calf Raise,lower_strength,1,10.0,100.6,,,,5,
53704,9719,Seated Calf Raise,lower_strength,2,10.0,179.9,,,,6,
53705,9719,Seated Calf Raise,lower_strength,3,10.0,182.6,,,,5,
53706,9720,Pogos,plyometric,1,20.0,,,,20.0,7,
53707,9720,Pogos,plyometric,2,20.0,,,,20.0,7,
53708,9720,Pogos,plyometric,3,20.0,,,,20.0,8,
53709,9720,Depth Jumps,plyometric,1,5.0,,,,5.0,5,
53710,9720,Depth Jumps,plyometric,2,5.0,,,,5.0,9,
53711,9720,Depth Jumps,plyometric,3,5.0,,,,5.0,8,
53712,9720,Seated Box Jumps,plyometric,1,5.0,,,,5.0,5,
53713,9720,Seated Box Jumps,plyometric,2,5.0,,,,5.0,8,
53714,9720,Seated Box Jumps,plyometric,3,5.0,,,,5.0,8,
53715,9721,Hitting Lines,volleyball,1,30.0,,,1800.0,,7,
53716,9721,Serve Receive,volleyball,1,20.0,,,1200.0,,5,
53717,9721,Gameplay,volleyball,1,60.0,,,3600.0,,5,
53718,9722,Spanish Squat Iso Hold,isometric,1,,,,30.0,,3,
53719,9722,Spanish Squat Iso Hold,isometric,2,,,,30.0,,1,
53720,9722,Spanish Squat Iso Hold,isometric,3,,,,30.0,,5,
53721,9723,Back Squat,lower_strength,1,6.0,268.3,,,,7,
53722,9723,Back Squat,lower_strength,2,6.0,120.0,,,,5,
53723,9723,Back Squat,lower_strength,3,6.0,82.3,,,,2,
53724,9723,Trap Bar Deadlift,lower_strength,1,5.0,184.6,,,,4,
53725,9723,Trap Bar Deadlift,lower_strength,2,5.0,96.6,,,,4,
53726,9723,Trap Bar Deadlift,lower_strength,3,5.0,217.7,,,,5,
53727,9723,Romanian Deadlift,lower_strength,1,8.0,82.1,,,,7,
53728,9723,Romanian Deadlift,lower_strength,2,8.0,147.6,,,,4,
53729,9723,Romanian Deadlift,lower_strength,3,8.0,107.6,,,,5,
53730,9723,Bulgarian Split Squat,lower_strength,1,8.0,210.7,,,,6,
53731,9723,Bulgarian Split Squat,lower_strength,2,8.0,70.2,,,,4,
53732,9723,Bulgarian Split Squat,lower_strength,3,8.0,227.2,,,,5,
53733,9723,Seated Calf Raise,lower_strength,1,10.0,86.5,,,,6,
53734,9723,Seated Calf Raise,lower_strength,2,10.0,135.8,,,,7,
53735,9723,Seated Calf Raise,lower_strength,3,10.0,172.9,,,,5,
53736,9724,Hitting Lines,volleyball,1,30.0,,,1800.0,,8,
53737,9724,Serve Receive,volleyball,1,20.0,,,1200.0,,7,
53738,9724,Gameplay,volleyball,1,60.0,,,3600.0,,7,
53739,9727,Approach Jumps,plyometric,1,4.0,,,,4.0,6,
53740,9727,Approach Jumps,plyometric,2,4.0,,,,4.0,6,
53741,9727,Approach Jumps,plyometric,3,4.0,,,,4.0,5,
53742,9727,Approach Jumps,plyometric,4,4.0,,,,4.0,8,
53743,9727,Depth Jumps,plyometric,1,5.0,,,,5.0,6,
53744,9727,Depth Jumps,plyometric,2,5.0,,,,5.0,8,
53745,9727,Depth Jumps,plyometric,3,5.0,,,,5.0,4,
53746,9728,Hitting Lines,volleyball,1,30.0,,,1800.0,,10,
53747,9728,Serve Receive,volleyball,1,20.0,,,1200.0,,9,
53748,9728,Gameplay,volleyball,1,60.0,,,3600.0,,10,
53749,9729,Spanish Squat Iso Hold,isometric,1,,,,30.0,,1,
53750,9729,Spanish Squat Iso Hold,isometric,2,,,,30.0,,1,
53751,9729,Spanish Squat Iso Hold,isometric,3,,,,30.0,,4,
53752,9730,Trap Bar Deadlift,lower_strength,1,5.0,120.2,,,,7,
53753,9730,Trap Bar Deadlift,lower_strength,2,5.0,122.3,,,,7,
53754,9730,Trap Bar Deadlift,lower_strength,3,5.0,78.0,,,,8,
53755,9730,Bulgarian Split Squat,lower_strength,1,8.0,93.8,,,,8,
53756,9730,Bulgarian Split Squat,lower_strength,2,8.0,152.8,,,,7,
53757,9730,Bulgarian Split Squat,lower_strength,3,8.0,222.2,,,,8,
53758,9730,Seated Calf Raise,lower_strength,1,10.0,252.5,,,,9,
53759,9730,Seated Calf Raise,lower_strength,2,10.0,122.3,,,,7,
53760,9730,Seated Calf Raise,lower_strength,3,10.0,111.7,,,,6,
53761,9731,Hitting Lines,volleyball,1,30.0,,,1800.0,,6,
53762,9731,Serve Receive,volleyball,1,20.0,,,1200.0,,6,
53763,9731,Gameplay,volleyball,1,60.0,,,3600.0,,7,
53764,9733,Trap Bar Deadlift,lower_strength,1,5.0,160.0,,,,7,
53765,9733,Trap Bar Deadlift,lower_strength,2,5.0,202.0,,,,9,
53766,9733,Trap Bar Deadlift,lower_strength,3,5.0,142.4,,,,8,
53767,9733,Romanian Deadlift,lower_strength,1,8.0,202.7,,,,8,
53768,9733,Romanian Deadlift,lower_strength,2,8.0,183.3,,,,7,
53769,9733,Romanian Deadlift,lower_strength,3,8.0,143.6,,,,7,
53770,9733,Seated Calf Raise,lower_strength,1,10.0,181.9,,,,8,
53771,9733,Seated Calf Raise,lower_strength,2,10.0,143.3,,,,8,
53772,9733,Seated Calf Raise,lower_strength,3,10.0,218.7,,,,8,
53773,9734,Approach Jumps,plyometric,1,4.0,,,,4.0,4,
53774,9734,Approach Jumps,plyometric,2,4.0,,,,4.0,6,
53775,9734,Approach Jumps,plyometric,3,4.0,,,,4.0,4,
53776,9734,Approach Jumps,plyometric,4,4.0,,,,4.0,4,
53777,9734,Pogos,plyometric,1,20.0,,,,20.0,6,
53778,9734,Pogos,plyometric,2,20.0,,,,20.0,5,
53779,9734,Pogos,plyometric,3,20.0,,,,20.0,5,
53780,9734,Depth Jumps,plyometric,1,5.0,,,,5.0,5,
53781,9734,Depth Jumps,plyometric,2,5.0,,,,5.0,4,
53782,9734,Depth Jumps,plyometric,3,5.0,,,,5.0,6,
53783,9735,Serve Receive,volleyball,1,20.0,,,1200.0,,3,
53784,9735,Gameplay,volleyball,1,60.0,,,3600.0,,5,
53785,9736,Backward Treadmill Walk,recovery,1,,,,10.0,,2,
53786,9736,Calf Iso Hold,isometric,1,,,,30.0,,3,
53787,9736,Calf Iso Hold,isometric,2,,,,30.0,,2,
53788,9736,Calf Iso Hold,isometric,3,,,,30.0,,1,
53789,9738,Hitting Lines,volleyball,1,30.0,,,1800.0,,5,
53790,9738,Serve Receive,volleyball,1,20.0,,,1200.0,,6,
53791,9738,Gameplay,volleyball,1,60.0,,,3600.0,,7,
53792,9740,Trap Bar Deadlift,lower_strength,1,5.0,185.4,,,,7,
53793,9740,Trap Bar Deadlift,lower_strength,2,5.0,50.1,,,,8,
53794,9740,Trap Bar Deadlift,lower_strength,3,5.0,121.8,,,,9,
53795,9740,Bulgarian Split Squat,lower_strength,1,8.0,190.9,,,,7,
53796,9740,Bulgarian Split Squat,lower_strength,2,8.0,113.9,,,,6,
53797,9740,Bulgarian Split Squat,lower_strength,3,8.0,158.5,,,,8,
53798,9740,Seated Calf Raise,lower_strength,1,10.0,165.3,,,,7,
53799,9740,Seated Calf Raise,lower_strength,2,10.0,59.7,,,,8,
53800,9740,Seated Calf Raise,lower_strength,3,10.0,102.2,,,,8,
53801,9741,Approach Jumps,plyometric,1,4.0,,,,4.0,7,
53802,9741,Approach Jumps,plyometric,2,4.0,,,,4.0,8,
53803,9741,Approach Jumps,plyometric,3,4.0,,,,4.0,9,
53804,9741,Approach Jumps,plyometric,4,4.0,,,,4.0,10,
53805,9741,Pogos,plyometric,1,20.0,,,,20.0,9,
53806,9741,Pogos,plyometric,2,20.0,,,,20.0,9,
53807,9741,Pogos,plyometric,3,20.0,,,,20.0,9,
53808,9741,Depth Jumps,plyometric,1,5.0,,,,5.0,9,
53809,9741,Depth Jumps,plyometric,2,5.0,,,,5.0,10,
53810,9741,Depth Jumps,plyometric,3,5.0,,,,5.0,7,
53811,9741,Seated Box Jumps,plyometric,1,5.0,,,,5.0,9,
53812,9741,Seated Box Jumps,plyometric,2,5.0,,,,5.0,8,
53813,9741,Seated Box Jumps,plyometric,3,5.0,,,,5.0,10,
53814,9743,Backward Treadmill Walk,recovery,1,,,,10.0,,3,
53815,9743,Spanish Squat Iso Hold,isometric,1,,,,30.0,,4,
53816,9743,Spanish Squat Iso Hold,isometric,2,,,,30.0,,3,
53817,9743,Spanish Squat Iso Hold,isometric,3,,,,30.0,,5,
53818,9743,Calf Iso Hold,isometric,1,,,,30.0,,3,
53819,9743,Calf Iso Hold,isometric,2,,,,30.0,,4,
53820,9743,Calf Iso Hold,isometric,3,,,,30.0,,4,
53821,9744,Back Squat,lower_strength,1,6.0,64.2,,,,6,
53822,9744,Back Squat,lower_strength,2,6.0,108.6,,,,5,
53823,9744,Back Squat,lower_strength,3,6.0,143.6,,,,8,
53824,9744,Trap Bar Deadlift,lower_strength,1,5.0,141.6,,,,8,
53825,9744,Trap Bar Deadlift,lower_strength,2,5.0,182.2,,,,7,
53826,9744,Trap Bar Deadlift,lower_strength,3,5.0,139.9,,,,6,
53827,9744,Romanian Deadlift,lower_strength,1,8.0,111.7,,,,6,
53828,9744,Romanian Deadlift,lower_strength,2,8.0,108.1,,,,7,
53829,9744,Romanian Deadlift,lower_strength,3,8.0,180.0,,,,7,
53830,9744,Bulgarian Split Squat,lower_strength,1,8.0,134.8,,,,5,
53831,9744,Bulgarian Split Squat,lower_strength,2,8.0,199.0,,,,8,
53832,9744,Bulgarian Split Squat,lower_strength,3,8.0,142.5,,,,6,
53833,9745,Serve Receive,volleyball,1,20.0,,,1200.0,,7,
53834,9747,Back Squat,lower_strength,1,6.0,93.3,,,,8,
53835,9747,Back Squat,lower_strength,2,6.0,158.9,,,,8,
53836,9747,Back Squat,lower_strength,3,6.0,143.9,,,,10,
53837,9747,Trap Bar Deadlift,lower_strength,1,5.0,143.3,,,,10,
53838,9747,Trap Bar Deadlift,lower_strength,2,5.0,204.0,,,,8,
53839,9747,Trap Bar Deadlift,lower_strength,3,5.0,154.6,,,,8,
53840,9747,Bulgarian Split Squat,lower_strength,1,8.0,127.6,,,,10,
53841,9747,Bulgarian Split Squat,lower_strength,2,8.0,166.0,,,,9,
53842,9747,Bulgarian Split Squat,lower_strength,3,8.0,81.2,,,,7,
53843,9747,Seated Calf Raise,lower_strength,1,10.0,164.6,,,,6,
53844,9747,Seated Calf Raise,lower_strength,2,10.0,104.9,,,,10,
53845,9747,Seated Calf Raise,lower_strength,3,10.0,162.0,,,,9,
53846,9748,Approach Jumps,plyometric,1,4.0,,,,4.0,5,
53847,9748,Approach Jumps,plyometric,2,4.0,,,,4.0,7,
53848,9748,Approach Jumps,plyometric,3,4.0,,,,4.0,7,
53849,9748,Approach Jumps,plyometric,4,4.0,,,,4.0,5,
53850,9748,Pogos,plyometric,1,20.0,,,,20.0,5,
53851,9748,Pogos,plyometric,2,20.0,,,,20.0,5,
53852,9748,Pogos,plyometric,3,20.0,,,,20.0,7,
53853,9748,Depth Jumps,plyometric,1,5.0,,,,5.0,5,
53854,9748,Depth Jumps,plyometric,2,5.0,,,,5.0,7,
53855,9748,Depth Jumps,plyometric,3,5.0,,,,5.0,8,
53856,9748,Seated Box Jumps,plyometric,1,5.0,,,,5.0,7,
53857,9748,Seated Box Jumps,plyometric,2,5.0,,,,5.0,7,
53858,9748,Seated Box Jumps,plyometric,3,5.0,,,,5.0,5,
53859,9749,Hitting Lines,volleyball,1,30.0,,,1800.0,,9,
53860,9749,Gameplay,volleyball,1,60.0,,,3600.0,,9,
53861,9750,Backward Treadmill Walk,recovery,1,,,,10.0,,3,
53862,9750,Spanish Squat Iso Hold,isometric,1,,,,30.0,,3,
53863,9750,Spanish Squat Iso Hold,isometric,2,,,,30.0,,2,
53864,9750,Spanish Squat Iso Hold,isometric,3,,,,30.0,,2,
53865,9750,Calf Iso Hold,isometric,1,,,,30.0,,2,
53866,9750,Calf Iso Hold,isometric,2,,,,30.0,,1,
53867,9750,Calf Iso Hold,isometric,3,,,,30.0,,2,
53868,9751,Back Squat,lower_strength,1,6.0,141.8,,,,6,
53869,9751,Back Squat,lower_strength,2,6.0,101.5,,,,4,
53870,9751,Back Squat,lower_strength,3,6.0,168.9,,,,7,
53871,9751,Trap Bar Deadlift,lower_strength,1,5.0,59.0,,,,7,
53872,9751,Trap Bar Deadlift,lower_strength,2,5.0,112.7,,,,6,
53873,9751,Trap Bar Deadlift,lower_strength,3,5.0,187.8,,,,6,
53874,9751,Romanian Deadlift,lower_strength,1,8.0,171.8,,,,7,
53875,9751,Romanian Deadlift,lower_strength,2,8.0,197.1,,,,5,
53876,9751,Romanian Deadlift,lower_strength,3,8.0,61.1,,,,5,
53877,9751,Bulgarian Split Squat,lower_strength,1,8.0,165.0,,,,6,
53878,9751,Bulgarian Split Squat,lower_strength,2,8.0,127.7,,,,7,
53879,9751,Bulgarian Split Squat,lower_strength,3,8.0,149.8,,,,5,
53880,9751,Seated Calf Raise,lower_strength,1,10.0,147.2,,,,6,
53881,9751,Seated Calf Raise,lower_strength,2,10.0,247.8,,,,7,
53882,9751,Seated Calf Raise,lower_strength,3,10.0,216.0,,,,5,
53883,9752,Hitting Lines,volleyball,1,30.0,,,1800.0,,5,
53884,9752,Serve Receive,volleyball,1,20.0,,,1200.0,,5,
53885,9752,Gameplay,volleyball,1,60.0,,,3600.0,,6,
53886,9754,Back Squat,lower_strength,1,6.0,179.8,,,,8,
53887,9754,Back Squat,lower_strength,2,6.0,161.6,,,,10,
