test_id,athlete_id,block_id,test_date,test_type,metric_name,metric_value,unit,test_context,attempts,best_attempt,surface,shoes,warmup_quality_1_5,notes,previous_test_value,change_from_previous_test,three_test_rolling_average,personal_best_to_date,personal_best_flag,baseline_value,change_from_baseline,percent_change_from_baseline,sleep_hours,sleep_quality_1_5,soreness_overall_1_10,knee_pain_0_10,ankle_pain_0_10,energy_1_5,stress_1_5,motivation_1_5,readiness_score,seven_day_training_load,twenty_eight_day_training_load,load_spike_ratio,recommendation,previous_night_sleep_hours,previous_night_sleep_quality,previous_session_date,previous_session_type,previous_session_focus,previous_session_duration,previous_session_rpe,previous_session_load,days_since_previous_session
5955,75,298,2026-02-10,jump_test,approach_touch,115.6,inches,Fresh,4,115.6,Indoor court,Volleyball shoes,5,,112.1,3.5,114.13,117.9,False,115.1,0.5,0.43,7.2,2,4,2,1,5,4,5,66.8,2360.0,9476.0,0.9962009286618827,Modify Training,8.7,4.0,2026-02-09,strength,Lower-body strength,51.0,5.0,255.0,1.0
5959,75,298,2026-02-15,jump_test,approach_touch,115.3,inches,After warmup,4,115.3,Indoor court,Basketball shoes,4,,115.6,-0.29999999999999716,114.33,117.9,False,115.1,0.20000000000000284,0.17,8.2,3,3,0,1,5,3,5,78.8,2837.0,10084.0,1.1253470844902815,Train Hard,8.1,2.0,2026-02-14,volleyball,Open gym or tournament,90.0,6.0,540.0,1.0
5963,75,299,2026-02-20,jump_test,approach_touch,116.5,inches,Fresh,4,116.5,Indoor court,Volleyball shoes,4,,115.3,1.2000000000000028,115.8,117.9,False,115.1,1.4000000000000057,1.22,6.9,2,3,2,1,5,5,5,64.6,2151.0,9982.0,0.8619515127229013,Modify Training,6.4,2.0,2026-02-19,recovery,Mobility and low-intensity recovery,38.0,3.0,114.0,1.0
5967,75,299,2026-02-25,jump_test,approach_touch,116.1,inches,Morning test,4,116.1,Track surface,Training shoes,4,,116.5,-0.4000000000000057,115.97,117.9,False,115.1,1.0,0.87,7.5,1,2,1,1,5,4,5,68.2,2500.0,10251.0,0.9755145839430299,Modify Training,6.5,2.0,2026-02-24,plyometric,Jump power and elasticity,26.0,7.0,182.0,1.0
5971,75,299,2026-03-02,jump_test,approach_touch,118.1,inches,Morning test,4,118.1,Weight room,Volleyball shoes,5,,116.1,2.0,116.9,118.1,True,115.1,3.0,2.61,8.0,5,1,2,0,5,3,5,90.3,2369.0,10087.0,0.939426985228512,Train Hard,7.7,4.0,2026-03-01,rest,Full rest day,0.0,0.0,0.0,1.0
5975,75,299,2026-03-07,jump_test,approach_touch,116.1,inches,Morning test,5,116.1,Track surface,Basketball shoes,3,,118.1,-2.0,116.77,118.1,False,115.1,1.0,0.87,8.2,4,2,1,0,5,3,5,84.8,2387.0,10200.0,0.936078431372549,Train Hard,6.5,1.0,2026-03-06,strength,Upper-body strength,62.0,8.0,496.0,1.0
5979,75,299,2026-03-12,jump_test,approach_touch,117.2,inches,Fresh,3,117.2,Track surface,Training shoes,3,,116.1,1.1000000000000085,117.13,118.1,False,115.1,2.1000000000000085,1.82,7.9,3,3,1,0,5,3,5,78.1,2370.0,9581.0,0.9894583028911387,Train Hard,8.6,3.0,2026-03-11,volleyball,Skill practice and gameplay,68.0,6.0,408.0,1.0
5983,75,300,2026-03-17,jump_test,approach_touch,118.9,inches,Fresh,5,118.9,Track surface,Basketball shoes,5,,117.2,1.7000000000000028,117.4,118.9,True,115.1,3.8000000000000114,3.3,7.5,3,2,1,1,5,5,5,71.9,1126.0,8492.0,0.5303815355628827,Train Hard,7.4,3.0,2026-03-16,rest,Full rest day,0.0,0.0,0.0,1.0
5987,75,300,2026-03-22,jump_test,approach_touch,118.6,inches,Fresh,4,118.6,Weight room,Training shoes,5,,118.9,-0.30000000000001137,118.23,118.9,False,115.1,3.5,3.04,7.5,4,2,2,0,5,3,5,83.2,2374.0,9188.0,1.0335219851980844,Train Hard,7.7,3.0,2026-03-21,volleyball,Open gym or tournament,91.0,9.0,819.0,1.0
5991,75,300,2026-03-27,jump_test,approach_touch,119.0,inches,After practice,5,119.0,Indoor court,Volleyball shoes,4,,118.6,0.4000000000000057,118.83,119.0,True,115.1,3.9000000000000057,3.39,8.0,3,1,2,1,5,4,5,79.0,2696.0,9401.0,1.1471120093607063,Train Hard,8.1,4.0,2026-03-26,recovery,Mobility and low-intensity recovery,46.0,2.0,92.0,1.0
5995,75,300,2026-04-01,jump_test,approach_touch,116.8,inches,After practice,3,116.8,Weight room,Volleyball shoes,5,,119.0,-2.200000000000003,118.13,119.0,False,115.1,1.7000000000000028,1.48,7.7,3,2,2,2,5,1,5,87.4,2470.0,9111.0,1.0844034683349797,Train Hard,7.3,2.0,2026-03-31,plyometric,Jump power and elasticity,56.0,7.0,392.0,1.0
5999,75,300,2026-04-06,jump_test,approach_touch,119.0,inches,Morning test,3,119.0,Track surface,Training shoes,4,,116.8,2.200000000000003,118.27,119.0,True,115.1,3.9000000000000057,3.39,7.7,3,4,0,1,5,3,5,75.4,2008.0,8541.0,0.9404051047886665,Train Hard,9.3,5.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
5921,75,297,2026-01-01,jump_test,approach_vertical,24.7,inches,Fresh,4,24.7,Weight room,Volleyball shoes,2,,,,24.7,24.7,True,24.7,0.0,0.0,8.0,4,3,1,2,5,4,4,75.8,72.0,72.0,,Train Hard,,,,,,,,,
5925,75,297,2026-01-06,jump_test,approach_vertical,25.1,inches,Fresh,4,25.1,Weight room,Basketball shoes,5,,24.7,0.40000000000000213,24.9,25.1,True,24.7,0.40000000000000213,1.62,7.8,3,3,2,0,5,3,4,75.4,1574.0,1574.0,,Train Hard,6.4,1.0,2026-01-05,strength,Lower-body strength,75.0,7.0,525.0,1.0
5929,75,297,2026-01-11,jump_test,approach_vertical,22.4,inches,After practice,5,22.4,Weight room,Volleyball shoes,5,,25.1,-2.700000000000003,24.07,25.1,False,24.7,-2.3000000000000007,-9.31,7.3,3,3,2,0,5,3,5,76.8,2283.0,3045.0,,Train Hard,7.5,3.0,2026-01-10,volleyball,Open gym or tournament,99.0,6.0,594.0,1.0
5933,75,297,2026-01-16,jump_test,approach_vertical,24.0,inches,After practice,3,24.0,Indoor court,Training shoes,5,,22.4,1.6000000000000014,23.83,25.1,False,24.7,-0.6999999999999993,-2.83,6.8,3,2,1,0,5,3,4,75.4,2195.0,4646.0,,Train Hard,7.1,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,34.0,4.0,136.0,1.0
5937,75,297,2026-01-21,jump_test,approach_vertical,27.2,inches,After warmup,4,27.2,Track surface,Basketball shoes,4,,24.0,3.1999999999999993,24.53,27.2,True,24.7,2.5,10.12,7.6,3,1,3,1,5,3,5,81.9,2119.0,6284.0,,Train Hard,7.8,3.0,2026-01-20,plyometric,Jump power and elasticity,36.0,7.0,252.0,1.0
5941,75,298,2026-01-26,jump_test,approach_vertical,27.5,inches,After practice,5,27.5,Indoor court,Basketball shoes,4,,27.2,0.3000000000000007,26.23,27.5,True,24.7,2.8000000000000007,11.34,7.6,4,2,0,0,5,4,5,79.7,2778.0,8460.0,,Train Hard,7.1,2.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
5945,75,298,2026-01-31,jump_test,approach_vertical,24.3,inches,After warmup,3,24.3,Indoor court,Volleyball shoes,5,,27.5,-3.1999999999999993,26.33,27.5,False,24.7,-0.3999999999999986,-1.62,7.5,2,4,2,1,5,2,5,75.0,2128.0,9217.0,0.9235109037647825,Train Hard,7.5,2.0,2026-01-30,strength,Upper-body strength,60.0,7.0,420.0,1.0
5949,75,298,2026-02-05,jump_test,approach_vertical,21.7,inches,After warmup,5,21.7,Indoor court,Training shoes,5,,24.3,-2.6000000000000014,24.5,27.5,False,24.7,-3.0,-12.15,8.0,2,5,2,0,5,2,5,73.9,2741.0,9515.0,1.1522858644245928,Train Hard,6.9,3.0,2026-02-04,volleyball,Skill practice and gameplay,95.0,8.0,760.0,1.0
5953,75,298,2026-02-10,jump_test,approach_vertical,25.2,inches,Morning test,5,25.2,Track surface,Volleyball shoes,3,,21.7,3.5,23.73,27.5,False,24.7,0.5,2.02,7.2,2,4,2,1,5,4,5,66.8,2360.0,9476.0,0.9962009286618827,Modify Training,8.7,4.0,2026-02-09,strength,Lower-body strength,51.0,5.0,255.0,1.0
5957,75,298,2026-02-15,jump_test,approach_vertical,24.9,inches,After warmup,3,24.9,Track surface,Volleyball shoes,4,,25.2,-0.3000000000000007,23.93,27.5,False,24.7,0.1999999999999993,0.81,8.2,3,3,0,1,5,3,5,78.8,2837.0,10084.0,1.1253470844902815,Train Hard,8.1,2.0,2026-02-14,volleyball,Open gym or tournament,90.0,6.0,540.0,1.0
5961,75,299,2026-02-20,jump_test,approach_vertical,26.1,inches,Morning test,5,26.1,Track surface,Training shoes,5,,24.9,1.2000000000000028,25.4,27.5,False,24.7,1.4000000000000021,5.67,6.9,2,3,2,1,5,5,5,64.6,2151.0,9982.0,0.8619515127229013,Modify Training,6.4,2.0,2026-02-19,recovery,Mobility and low-intensity recovery,38.0,3.0,114.0,1.0
5965,75,299,2026-02-25,jump_test,approach_vertical,25.7,inches,Fresh,3,25.7,Indoor court,Basketball shoes,3,,26.1,-0.40000000000000213,25.57,27.5,False,24.7,1.0,4.05,7.5,1,2,1,1,5,4,5,68.2,2500.0,10251.0,0.9755145839430299,Modify Training,6.5,2.0,2026-02-24,plyometric,Jump power and elasticity,26.0,7.0,182.0,1.0
5969,75,299,2026-03-02,jump_test,approach_vertical,27.7,inches,Morning test,4,27.7,Indoor court,Training shoes,5,,25.7,2.0,26.5,27.7,True,24.7,3.0,12.15,8.0,5,1,2,0,5,3,5,90.3,2369.0,10087.0,0.939426985228512,Train Hard,7.7,4.0,2026-03-01,rest,Full rest day,0.0,0.0,0.0,1.0
5973,75,299,2026-03-07,jump_test,approach_vertical,25.7,inches,Morning test,3,25.7,Weight room,Training shoes,3,,27.7,-2.0,26.37,27.7,False,24.7,1.0,4.05,8.2,4,2,1,0,5,3,5,84.8,2387.0,10200.0,0.936078431372549,Train Hard,6.5,1.0,2026-03-06,strength,Upper-body strength,62.0,8.0,496.0,1.0
5977,75,299,2026-03-12,jump_test,approach_vertical,26.8,inches,After practice,4,26.8,Weight room,Basketball shoes,3,,25.7,1.1000000000000014,26.73,27.7,False,24.7,2.1000000000000014,8.5,7.9,3,3,1,0,5,3,5,78.1,2370.0,9581.0,0.9894583028911387,Train Hard,8.6,3.0,2026-03-11,volleyball,Skill practice and gameplay,68.0,6.0,408.0,1.0
5981,75,300,2026-03-17,jump_test,approach_vertical,28.5,inches,After warmup,4,28.5,Track surface,Volleyball shoes,4,,26.8,1.6999999999999993,27.0,28.5,True,24.7,3.8000000000000007,15.38,7.5,3,2,1,1,5,5,5,71.9,1126.0,8492.0,0.5303815355628827,Train Hard,7.4,3.0,2026-03-16,rest,Full rest day,0.0,0.0,0.0,1.0
5985,75,300,2026-03-22,jump_test,approach_vertical,28.2,inches,Fresh,4,28.2,Indoor court,Basketball shoes,3,,28.5,-0.3000000000000007,27.83,28.5,False,24.7,3.5,14.17,7.5,4,2,2,0,5,3,5,83.2,2374.0,9188.0,1.0335219851980844,Train Hard,7.7,3.0,2026-03-21,volleyball,Open gym or tournament,91.0,9.0,819.0,1.0
5989,75,300,2026-03-27,jump_test,approach_vertical,28.6,inches,After warmup,3,28.6,Track surface,Training shoes,3,,28.2,0.40000000000000213,28.43,28.6,True,24.7,3.900000000000002,15.79,8.0,3,1,2,1,5,4,5,79.0,2696.0,9401.0,1.1471120093607063,Train Hard,8.1,4.0,2026-03-26,recovery,Mobility and low-intensity recovery,46.0,2.0,92.0,1.0
5993,75,300,2026-04-01,jump_test,approach_vertical,26.4,inches,Fresh,3,26.4,Weight room,Volleyball shoes,1,,28.6,-2.200000000000003,27.73,28.6,False,24.7,1.6999999999999993,6.88,7.7,3,2,2,2,5,1,5,87.4,2470.0,9111.0,1.0844034683349797,Train Hard,7.3,2.0,2026-03-31,plyometric,Jump power and elasticity,56.0,7.0,392.0,1.0
5997,75,300,2026-04-06,jump_test,approach_vertical,28.6,inches,After practice,5,28.6,Indoor court,Training shoes,3,,26.4,2.200000000000003,27.87,28.6,True,24.7,3.900000000000002,15.79,7.7,3,4,0,1,5,3,5,75.4,2008.0,8541.0,0.9404051047886665,Train Hard,9.3,5.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
5924,75,297,2026-01-01,jump_test,standing_touch,111.5,inches,After warmup,5,111.5,Track surface,Training shoes,3,,,,111.5,111.5,True,111.5,0.0,0.0,8.0,4,3,1,2,5,4,4,75.8,72.0,72.0,,Train Hard,,,,,,,,,
5928,75,297,2026-01-06,jump_test,standing_touch,109.7,inches,After practice,4,109.7,Weight room,Basketball shoes,4,,111.5,-1.7999999999999972,110.6,111.5,False,111.5,-1.7999999999999972,-1.61,7.8,3,3,2,0,5,3,4,75.4,1574.0,1574.0,,Train Hard,6.4,1.0,2026-01-05,strength,Lower-body strength,75.0,7.0,525.0,1.0
5932,75,297,2026-01-11,jump_test,standing_touch,108.4,inches,Morning test,4,108.4,Track surface,Training shoes,4,,109.7,-1.2999999999999972,109.87,111.5,False,111.5,-3.0999999999999943,-2.78,7.3,3,3,2,0,5,3,5,76.8,2283.0,3045.0,,Train Hard,7.5,3.0,2026-01-10,volleyball,Open gym or tournament,99.0,6.0,594.0,1.0
5936,75,297,2026-01-16,jump_test,standing_touch,109.8,inches,Fresh,3,109.8,Track surface,Volleyball shoes,4,,108.4,1.3999999999999915,109.3,111.5,False,111.5,-1.7000000000000028,-1.52,6.8,3,2,1,0,5,3,4,75.4,2195.0,4646.0,,Train Hard,7.1,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,34.0,4.0,136.0,1.0
5940,75,297,2026-01-21,jump_test,standing_touch,111.8,inches,Fresh,5,111.8,Weight room,Basketball shoes,5,,109.8,2.0,110.0,111.8,True,111.5,0.29999999999999716,0.27,7.6,3,1,3,1,5,3,5,81.9,2119.0,6284.0,,Train Hard,7.8,3.0,2026-01-20,plyometric,Jump power and elasticity,36.0,7.0,252.0,1.0
5944,75,298,2026-01-26,jump_test,standing_touch,114.5,inches,Fresh,4,114.5,Track surface,Volleyball shoes,5,,111.8,2.700000000000003,112.03,114.5,True,111.5,3.0,2.69,7.6,4,2,0,0,5,4,5,79.7,2778.0,8460.0,,Train Hard,7.1,2.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
5948,75,298,2026-01-31,jump_test,standing_touch,112.2,inches,Morning test,3,112.2,Indoor court,Basketball shoes,4,,114.5,-2.299999999999997,112.83,114.5,False,111.5,0.7000000000000028,0.63,7.5,2,4,2,1,5,2,5,75.0,2128.0,9217.0,0.9235109037647825,Train Hard,7.5,2.0,2026-01-30,strength,Upper-body strength,60.0,7.0,420.0,1.0
5952,75,298,2026-02-05,jump_test,standing_touch,108.4,inches,Fresh,5,108.4,Track surface,Volleyball shoes,3,,112.2,-3.799999999999997,111.7,114.5,False,111.5,-3.0999999999999943,-2.78,8.0,2,5,2,0,5,2,5,73.9,2741.0,9515.0,1.1522858644245928,Train Hard,6.9,3.0,2026-02-04,volleyball,Skill practice and gameplay,95.0,8.0,760.0,1.0
5956,75,298,2026-02-10,jump_test,standing_touch,114.2,inches,After warmup,4,114.2,Indoor court,Volleyball shoes,4,,108.4,5.799999999999997,111.6,114.5,False,111.5,2.700000000000003,2.42,7.2,2,4,2,1,5,4,5,66.8,2360.0,9476.0,0.9962009286618827,Modify Training,8.7,4.0,2026-02-09,strength,Lower-body strength,51.0,5.0,255.0,1.0
5960,75,298,2026-02-15,jump_test,standing_touch,112.0,inches,After practice,5,112.0,Track surface,Basketball shoes,5,,114.2,-2.200000000000003,111.53,114.5,False,111.5,0.5,0.45,8.2,3,3,0,1,5,3,5,78.8,2837.0,10084.0,1.1253470844902815,Train Hard,8.1,2.0,2026-02-14,volleyball,Open gym or tournament,90.0,6.0,540.0,1.0
5964,75,299,2026-02-20,jump_test,standing_touch,113.0,inches,After warmup,5,113.0,Track surface,Training shoes,4,,112.0,1.0,113.07,114.5,False,111.5,1.5,1.35,6.9,2,3,2,1,5,5,5,64.6,2151.0,9982.0,0.8619515127229013,Modify Training,6.4,2.0,2026-02-19,recovery,Mobility and low-intensity recovery,38.0,3.0,114.0,1.0
5968,75,299,2026-02-25,jump_test,standing_touch,112.6,inches,After practice,3,112.6,Track surface,Basketball shoes,5,,113.0,-0.4000000000000057,112.53,114.5,False,111.5,1.0999999999999943,0.99,7.5,1,2,1,1,5,4,5,68.2,2500.0,10251.0,0.9755145839430299,Modify Training,6.5,2.0,2026-02-24,plyometric,Jump power and elasticity,26.0,7.0,182.0,1.0
5972,75,299,2026-03-02,jump_test,standing_touch,113.6,inches,After practice,4,113.6,Indoor court,Basketball shoes,4,,112.6,1.0,113.07,114.5,False,111.5,2.0999999999999943,1.88,8.0,5,1,2,0,5,3,5,90.3,2369.0,10087.0,0.939426985228512,Train Hard,7.7,4.0,2026-03-01,rest,Full rest day,0.0,0.0,0.0,1.0
5976,75,299,2026-03-07,jump_test,standing_touch,112.4,inches,Fresh,4,112.4,Indoor court,Training shoes,4,,113.6,-1.1999999999999886,112.87,114.5,False,111.5,0.9000000000000057,0.81,8.2,4,2,1,0,5,3,5,84.8,2387.0,10200.0,0.936078431372549,Train Hard,6.5,1.0,2026-03-06,strength,Upper-body strength,62.0,8.0,496.0,1.0
5980,75,299,2026-03-12,jump_test,standing_touch,112.0,inches,Morning test,3,112.0,Track surface,Basketball shoes,5,,112.4,-0.4000000000000057,112.67,114.5,False,111.5,0.5,0.45,7.9,3,3,1,0,5,3,5,78.1,2370.0,9581.0,0.9894583028911387,Train Hard,8.6,3.0,2026-03-11,volleyball,Skill practice and gameplay,68.0,6.0,408.0,1.0
5984,75,300,2026-03-17,jump_test,standing_touch,115.6,inches,After practice,3,115.6,Weight room,Volleyball shoes,4,,112.0,3.5999999999999943,113.33,115.6,True,111.5,4.099999999999994,3.68,7.5,3,2,1,1,5,5,5,71.9,1126.0,8492.0,0.5303815355628827,Train Hard,7.4,3.0,2026-03-16,rest,Full rest day,0.0,0.0,0.0,1.0
5988,75,300,2026-03-22,jump_test,standing_touch,112.4,inches,Morning test,5,112.4,Track surface,Volleyball shoes,3,,115.6,-3.1999999999999886,113.33,115.6,False,111.5,0.9000000000000057,0.81,7.5,4,2,2,0,5,3,5,83.2,2374.0,9188.0,1.0335219851980844,Train Hard,7.7,3.0,2026-03-21,volleyball,Open gym or tournament,91.0,9.0,819.0,1.0
5992,75,300,2026-03-27,jump_test,standing_touch,114.1,inches,Morning test,5,114.1,Track surface,Volleyball shoes,5,,112.4,1.6999999999999886,114.03,115.6,False,111.5,2.5999999999999943,2.33,8.0,3,1,2,1,5,4,5,79.0,2696.0,9401.0,1.1471120093607063,Train Hard,8.1,4.0,2026-03-26,recovery,Mobility and low-intensity recovery,46.0,2.0,92.0,1.0
5996,75,300,2026-04-01,jump_test,standing_touch,112.8,inches,Fresh,5,112.8,Track surface,Volleyball shoes,3,,114.1,-1.2999999999999972,113.1,115.6,False,111.5,1.2999999999999972,1.17,7.7,3,2,2,2,5,1,5,87.4,2470.0,9111.0,1.0844034683349797,Train Hard,7.3,2.0,2026-03-31,plyometric,Jump power and elasticity,56.0,7.0,392.0,1.0
6000,75,300,2026-04-06,jump_test,standing_touch,114.8,inches,Morning test,4,114.8,Indoor court,Basketball shoes,4,,112.8,2.0,113.9,115.6,False,111.5,3.299999999999997,2.96,7.7,3,4,0,1,5,3,5,75.4,2008.0,8541.0,0.9404051047886665,Train Hard,9.3,5.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
5922,75,297,2026-01-01,jump_test,standing_vertical,21.1,inches,Morning test,5,21.1,Weight room,Volleyball shoes,4,,,,21.1,21.1,True,21.1,0.0,0.0,8.0,4,3,1,2,5,4,4,75.8,72.0,72.0,,Train Hard,,,,,,,,,
5926,75,297,2026-01-06,jump_test,standing_vertical,19.3,inches,After practice,4,19.3,Track surface,Training shoes,4,,21.1,-1.8000000000000007,20.2,21.1,False,21.1,-1.8000000000000007,-8.53,7.8,3,3,2,0,5,3,4,75.4,1574.0,1574.0,,Train Hard,6.4,1.0,2026-01-05,strength,Lower-body strength,75.0,7.0,525.0,1.0
5930,75,297,2026-01-11,jump_test,standing_vertical,18.0,inches,After warmup,4,18.0,Indoor court,Training shoes,4,,19.3,-1.3000000000000007,19.47,21.1,False,21.1,-3.1000000000000014,-14.69,7.3,3,3,2,0,5,3,5,76.8,2283.0,3045.0,,Train Hard,7.5,3.0,2026-01-10,volleyball,Open gym or tournament,99.0,6.0,594.0,1.0
5934,75,297,2026-01-16,jump_test,standing_vertical,19.4,inches,After warmup,4,19.4,Weight room,Volleyball shoes,4,,18.0,1.3999999999999986,18.9,21.1,False,21.1,-1.7000000000000028,-8.06,6.8,3,2,1,0,5,3,4,75.4,2195.0,4646.0,,Train Hard,7.1,3.0,2026-01-15,recovery,Mobility and low-intensity recovery,34.0,4.0,136.0,1.0
5938,75,297,2026-01-21,jump_test,standing_vertical,21.4,inches,After warmup,4,21.4,Track surface,Volleyball shoes,3,,19.4,2.0,19.6,21.4,True,21.1,0.29999999999999716,1.42,7.6,3,1,3,1,5,3,5,81.9,2119.0,6284.0,,Train Hard,7.8,3.0,2026-01-20,plyometric,Jump power and elasticity,36.0,7.0,252.0,1.0
5942,75,298,2026-01-26,jump_test,standing_vertical,24.1,inches,Fresh,4,24.1,Track surface,Volleyball shoes,4,,21.4,2.700000000000003,21.63,24.1,True,21.1,3.0,14.22,7.6,4,2,0,0,5,4,5,79.7,2778.0,8460.0,,Train Hard,7.1,2.0,2026-01-25,rest,Full rest day,0.0,0.0,0.0,1.0
5946,75,298,2026-01-31,jump_test,standing_vertical,21.8,inches,After warmup,4,21.8,Weight room,Training shoes,5,,24.1,-2.3000000000000007,22.43,24.1,False,21.1,0.6999999999999993,3.32,7.5,2,4,2,1,5,2,5,75.0,2128.0,9217.0,0.9235109037647825,Train Hard,7.5,2.0,2026-01-30,strength,Upper-body strength,60.0,7.0,420.0,1.0
5950,75,298,2026-02-05,jump_test,standing_vertical,18.0,inches,After warmup,5,18.0,Indoor court,Training shoes,4,,21.8,-3.8000000000000007,21.3,24.1,False,21.1,-3.1000000000000014,-14.69,8.0,2,5,2,0,5,2,5,73.9,2741.0,9515.0,1.1522858644245928,Train Hard,6.9,3.0,2026-02-04,volleyball,Skill practice and gameplay,95.0,8.0,760.0,1.0
5954,75,298,2026-02-10,jump_test,standing_vertical,23.8,inches,Fresh,3,23.8,Weight room,Volleyball shoes,5,,18.0,5.800000000000001,21.2,24.1,False,21.1,2.6999999999999993,12.8,7.2,2,4,2,1,5,4,5,66.8,2360.0,9476.0,0.9962009286618827,Modify Training,8.7,4.0,2026-02-09,strength,Lower-body strength,51.0,5.0,255.0,1.0
5958,75,298,2026-02-15,jump_test,standing_vertical,21.6,inches,Morning test,4,21.6,Track surface,Basketball shoes,5,,23.8,-2.1999999999999993,21.13,24.1,False,21.1,0.5,2.37,8.2,3,3,0,1,5,3,5,78.8,2837.0,10084.0,1.1253470844902815,Train Hard,8.1,2.0,2026-02-14,volleyball,Open gym or tournament,90.0,6.0,540.0,1.0
5962,75,299,2026-02-20,jump_test,standing_vertical,22.6,inches,Morning test,3,22.6,Track surface,Volleyball shoes,5,,21.6,1.0,22.67,24.1,False,21.1,1.5,7.11,6.9,2,3,2,1,5,5,5,64.6,2151.0,9982.0,0.8619515127229013,Modify Training,6.4,2.0,2026-02-19,recovery,Mobility and low-intensity recovery,38.0,3.0,114.0,1.0
5966,75,299,2026-02-25,jump_test,standing_vertical,22.2,inches,Fresh,4,22.2,Weight room,Basketball shoes,5,,22.6,-0.40000000000000213,22.13,24.1,False,21.1,1.0999999999999979,5.21,7.5,1,2,1,1,5,4,5,68.2,2500.0,10251.0,0.9755145839430299,Modify Training,6.5,2.0,2026-02-24,plyometric,Jump power and elasticity,26.0,7.0,182.0,1.0
5970,75,299,2026-03-02,jump_test,standing_vertical,23.2,inches,Morning test,5,23.2,Indoor court,Training shoes,4,,22.2,1.0,22.67,24.1,False,21.1,2.099999999999998,9.95,8.0,5,1,2,0,5,3,5,90.3,2369.0,10087.0,0.939426985228512,Train Hard,7.7,4.0,2026-03-01,rest,Full rest day,0.0,0.0,0.0,1.0
5974,75,299,2026-03-07,jump_test,standing_vertical,22.0,inches,Morning test,5,22.0,Weight room,Basketball shoes,3,,23.2,-1.1999999999999993,22.47,24.1,False,21.1,0.8999999999999986,4.27,8.2,4,2,1,0,5,3,5,84.8,2387.0,10200.0,0.936078431372549,Train Hard,6.5,1.0,2026-03-06,strength,Upper-body strength,62.0,8.0,496.0,1.0
5978,75,299,2026-03-12,jump_test,standing_vertical,21.6,inches,Morning test,4,21.6,Indoor court,Basketball shoes,3,,22.0,-0.3999999999999986,22.27,24.1,False,21.1,0.5,2.37,7.9,3,3,1,0,5,3,5,78.1,2370.0,9581.0,0.9894583028911387,Train Hard,8.6,3.0,2026-03-11,volleyball,Skill practice and gameplay,68.0,6.0,408.0,1.0
5982,75,300,2026-03-17,jump_test,standing_vertical,25.2,inches,After warmup,5,25.2,Indoor court,Basketball shoes,4,,21.6,3.599999999999998,22.93,25.2,True,21.1,4.099999999999998,19.43,7.5,3,2,1,1,5,5,5,71.9,1126.0,8492.0,0.5303815355628827,Train Hard,7.4,3.0,2026-03-16,rest,Full rest day,0.0,0.0,0.0,1.0
5986,75,300,2026-03-22,jump_test,standing_vertical,22.0,inches,Fresh,5,22.0,Track surface,Basketball shoes,4,,25.2,-3.1999999999999993,22.93,25.2,False,21.1,0.8999999999999986,4.27,7.5,4,2,2,0,5,3,5,83.2,2374.0,9188.0,1.0335219851980844,Train Hard,7.7,3.0,2026-03-21,volleyball,Open gym or tournament,91.0,9.0,819.0,1.0
5990,75,300,2026-03-27,jump_test,standing_vertical,23.7,inches,Morning test,4,23.7,Weight room,Basketball shoes,5,,22.0,1.6999999999999993,23.63,25.2,False,21.1,2.599999999999998,12.32,8.0,3,1,2,1,5,4,5,79.0,2696.0,9401.0,1.1471120093607063,Train Hard,8.1,4.0,2026-03-26,recovery,Mobility and low-intensity recovery,46.0,2.0,92.0,1.0
5994,75,300,2026-04-01,jump_test,standing_vertical,22.4,inches,After practice,3,22.4,Weight room,Training shoes,5,,23.7,-1.3000000000000007,22.7,25.2,False,21.1,1.2999999999999972,6.16,7.7,3,2,2,2,5,1,5,87.4,2470.0,9111.0,1.0844034683349797,Train Hard,7.3,2.0,2026-03-31,plyometric,Jump power and elasticity,56.0,7.0,392.0,1.0
5998,75,300,2026-04-06,jump_test,standing_vertical,24.4,inches,Morning test,3,24.4,Track surface,Volleyball shoes,4,,22.4,2.0,23.5,25.2,False,21.1,3.299999999999997,15.64,7.7,3,4,0,1,5,3,5,75.4,2008.0,8541.0,0.9404051047886665,Train Hard,9.3,5.0,2026-04-05,rest,Full rest day,0.0,0.0,0.0,1.0
6003,76,301,2026-01-01,jump_test,approach_touch,114.3,inches,After practice,3,114.3,Weight room,Volleyball shoes,4,,,,114.3,114.3,True,114.3,0.0,0.0,8.1,3,2,3,0,5,2,5,84.5,46.0,46.0,,Train Hard,,,,,,,,,
6007,76,301,2026-01-06,jump_test,approach_touch,114.8,inches,After practice,4,114.8,Indoor court,Training shoes,4,,114.3,0.5,114.55,114.8,True,114.3,0.5,0.44,7.7,3,1,0,2,5,2,5,85.9,1678.0,1678.0,,Train Hard,7.4,3.0,2026-01-05,strength,Lower-body strength,71.0,6.0,426.0,1.0
